customer_id,gender,is_senior_citizen,partner,dependents,phone_service,phone_type,internet_service,internet_type,service_type_phone_internet,contract_type,contract_description,payment_type,monthly_charges,total_charges,churn,monthly_tenure,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents,start_date_today_tenure,average_monthly_charges
0247-SLUJI,Male,0,Yes,Yes,1,One Line,0,No Internet Service,1,0,Month-to-Month,Mailed check,$19.70,$19.70,No,1,0,0,1,0,0,3,20211029,$19.70
0248-IPDFW,Female,0,No,No,2,Two or More Lines,1,DSL,3,0,Month-to-Month,Electronic check,$50.10,$50.10,No,1,1,0,1,1,1,0,20211029,$50.10
0248-PGHBZ,Female,1,No,No,1,One Line,2,Fiber Optic,3,2,2 Year,Bank transfer (automatic),$92.45,"$6,140.85",No,66,1,0,1,1,1,0,20220102,$92.45
0253-ZTEOB,Female,0,Yes,Yes,2,Two or More Lines,1,DSL,3,2,2 Year,Electronic check,$79.65,"$3,870.30",No,49,1,0,1,1,1,3,20211215,$79.65
0254-FNMCI,Female,0,No,No,1,One Line,2,Fiber Optic,3,2,2 Year,Electronic check,$109.90,"$7,624.20",No,69,1,0,1,1,1,0,20220105,$109.90
0254-KCJGT,Male,0,Yes,No,2,Two or More Lines,1,DSL,3,1,1 Year,Credit card (automatic),$81.40,"$4,354.45",No,53,0,0,1,1,1,1,20211220,$81.40
0254-WWRKD,Female,0,Yes,Yes,1,One Line,1,DSL,3,1,1 Year,Credit card (automatic),$50.55,"$3,431.75",No,68,1,0,1,1,1,3,20220103,$50.55
0256-LTHVJ,Female,0,Yes,Yes,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$81.05,"$2,227.10",Yes,27,1,1,1,1,1,3,20211124,$81.05
0257-KXZGU,Female,0,Yes,Yes,2,Two or More Lines,1,DSL,3,0,Month-to-Month,Bank transfer (automatic),$62.45,"$2,045.55",No,33,1,0,1,1,1,3,20211129,$62.45
0257-ZESQC,Female,1,Yes,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Bank transfer (automatic),$75.20,"$1,929.35",Yes,26,1,1,1,1,1,1,20211122,$75.20
0258-NOKBL,Male,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$90.40,$268.45,No,3,0,0,1,1,1,0,20211030,$90.40
0259-GBZSH,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$85.65,$181.50,Yes,2,0,1,1,1,1,0,20211030,$85.65
0260-ZDLGK,Female,0,No,Yes,1,One Line,1,DSL,3,0,Month-to-Month,Mailed check,$72.90,$651.40,Yes,9,1,1,1,1,1,2,20211105,$72.90
0263-FJTQO,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,3,2,2 Year,Credit card (automatic),$70.50,"$3,486.65",No,49,0,0,1,1,1,3,20211216,$70.50
0264-CNITK,Female,0,Yes,Yes,1,One Line,0,No Internet Service,1,2,2 Year,Bank transfer (automatic),$20.10,"$1,389.60",No,69,1,0,1,0,0,3,20220105,$20.10
0265-EDXBD,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$74.90,"$2,303.35",Yes,31,0,1,1,1,1,1,20211127,$74.90
0265-PSUAE,Female,0,Yes,Yes,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Bank transfer (automatic),$100.70,"$1,522.70",No,15,1,0,1,1,1,3,20211112,$100.70
0266-CLZKZ,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,3,2,2 Year,Bank transfer (automatic),$105.65,"$6,717.90",No,64,1,0,1,1,1,3,20211230,$105.65
0266-GMEAO,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,3,2,2 Year,Credit card (automatic),$114.30,"$8,058.55",No,71,0,0,1,1,1,3,20220106,$114.30
0268-QKIWO,Female,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Electronic check,$19.75,$58.85,Yes,3,1,1,1,0,0,0,20211030,$19.75
0269-XFESX,Male,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,1,1,1 Year,Mailed check,$24.35,$538.50,No,22,0,0,1,0,0,3,20211119,$24.35
0270-THENM,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,3,2,2 Year,Bank transfer (automatic),$69.85,"$5,102.35",No,73,0,0,1,1,1,3,20220109,$69.85
0274-JKUJR,Male,0,Yes,Yes,0,No Phone Service,1,DSL,2,0,Month-to-Month,Mailed check,$58.85,$465.70,No,8,0,0,0,1,0,3,20211104,$58.85
0277-BKSQP,Male,0,Yes,Yes,1,One Line,1,DSL,3,0,Month-to-Month,Electronic check,$54.40,$475.10,No,9,0,0,1,1,1,3,20211105,$54.40
0277-ORXQS,Male,0,Yes,Yes,0,No Phone Service,1,DSL,2,2,2 Year,Bank transfer (automatic),$50.55,"$3,364.55",No,67,0,0,0,1,0,3,20220102,$50.55
0278-YXOOG,Male,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Mailed check,$21.05,$113.85,Yes,5,0,1,1,0,0,0,20211102,$21.05
0280-XJGEX,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Bank transfer (automatic),$103.70,"$5,036.30",Yes,49,0,1,1,1,1,0,20211215,$103.70
0281-CNTZX,Male,0,Yes,No,1,One Line,0,No Internet Service,1,2,2 Year,Bank transfer (automatic),$19.95,"$1,234.80",No,62,0,0,1,0,0,1,20211228,$19.95
0282-NVSJS,Female,1,Yes,Yes,0,No Phone Service,1,DSL,2,0,Month-to-Month,Mailed check,$29.30,$355.90,No,12,1,0,0,1,0,3,20211109,$29.30
0285-INHLN,Male,0,Yes,Yes,1,One Line,1,DSL,3,0,Month-to-Month,Credit card (automatic),$54.75,"$1,510.30",No,28,0,0,1,1,1,3,20211124,$54.75
0289-IVARM,Female,0,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Electronic check,$60.55,"$1,982.60",No,33,1,0,1,1,1,0,20211129,$60.55
0292-WEGCH,Female,0,Yes,Yes,2,Two or More Lines,1,DSL,3,0,Month-to-Month,Electronic check,$86.20,"$4,524.05",No,52,1,0,1,1,1,3,20211219,$86.20
0295-PPHDO,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$95.45,$95.45,Yes,1,0,1,1,1,1,0,20211029,$95.45
0295-QVKPB,Male,0,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Credit card (automatic),$63.95,$318.10,No,5,0,0,1,1,1,0,20211101,$63.95
0297-RBCSG,Male,0,No,No,1,One Line,1,DSL,3,1,1 Year,Bank transfer (automatic),$65.35,"$1,231.85",No,19,0,0,1,1,1,0,20211115,$65.35
0298-XACET,Male,0,Yes,Yes,0,No Phone Service,1,DSL,2,2,2 Year,Mailed check,$50.20,"$2,554.00",No,51,0,0,0,1,0,3,20211217,$50.20
0301-FIDRB,Female,0,Yes,Yes,0,No Phone Service,1,DSL,2,2,2 Year,Bank transfer (automatic),$63.80,"$4,684.30",No,73,1,0,0,1,0,3,20220109,$63.80
0301-KOBTQ,Male,0,No,No,1,One Line,0,No Internet Service,1,2,2 Year,Bank transfer (automatic),$20.05,$614.45,No,31,0,0,1,0,0,0,20211127,$20.05
0302-JOIVN,Female,0,Yes,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$101.15,$842.90,Yes,8,1,1,1,1,1,1,20211105,$101.15
0303-UNCIP,Male,0,No,No,2,Two or More Lines,1,DSL,3,1,1 Year,Mailed check,$65.00,"$2,531.80",No,39,0,0,1,1,1,0,20211205,$65.00
0303-WMMRN,Male,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Mailed check,$19.25,$86.05,No,4,0,0,1,0,0,0,20211101,$19.25
0305-SQECB,Female,0,No,Yes,0,No Phone Service,1,DSL,2,1,1 Year,Mailed check,$36.05,$402.60,No,11,1,0,0,1,0,2,20211108,$36.05
0306-JAELE,Male,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$96.10,$453.40,Yes,5,0,1,1,1,1,0,20211101,$96.10
0307-BCOPK,Female,0,No,No,1,One Line,0,No Internet Service,1,1,1 Year,Mailed check,$19.05,$326.65,No,17,1,0,1,0,0,0,20211114,$19.05
0308-GIQJT,Male,1,No,No,2,Two or More Lines,2,Fiber Optic,3,1,1 Year,Bank transfer (automatic),$105.75,"$7,382.85",No,70,0,0,1,1,1,0,20220105,$105.75
0308-IVGOK,Female,0,No,No,0,No Phone Service,1,DSL,2,1,1 Year,Credit card (automatic),$40.40,$422.60,No,10,1,0,0,1,0,0,20211107,$40.40
0310-MVLET,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$99.15,"$6,010.05",Yes,61,1,1,1,1,1,3,20211227,$99.15
0310-SUCIN,Female,0,Yes,No,1,One Line,1,DSL,3,1,1 Year,Bank transfer (automatic),$84.80,"$6,046.10",No,71,1,0,1,1,1,1,20220107,$84.80
0310-VQXAM,Male,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Mailed check,$19.85,$178.80,No,9,0,0,1,0,0,0,20211106,$19.85
0311-QYWSS,Female,0,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Electronic check,$49.45,$314.60,No,6,1,0,1,1,1,0,20211103,$49.45
0311-UNPFF,Female,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Bank transfer (automatic),$88.80,"$2,274.35",Yes,26,1,1,1,1,1,0,20211122,$88.80
0314-TKOSI,Female,0,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Mailed check,$55.15,$322.90,No,6,1,0,1,1,1,0,20211102,$55.15
0315-LVCRK,Male,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$84.80,$888.75,No,10,0,0,1,1,1,0,20211107,$84.80
0318-QUUOB,Male,0,Yes,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$80.55,$80.55,Yes,1,0,1,1,1,1,1,20211029,$80.55
0318-ZOPWS,Female,0,Yes,No,1,One Line,0,No Internet Service,1,2,2 Year,Bank transfer (automatic),$20.15,$973.35,No,48,1,0,1,0,0,1,20211215,$20.15
0319-QZTCO,Female,0,Yes,Yes,1,One Line,1,DSL,3,0,Month-to-Month,Credit card (automatic),$58.70,$168.60,No,3,1,0,1,1,1,3,20211030,$58.70
0320-DWVTU,Female,0,No,No,1,One Line,2,Fiber Optic,3,2,2 Year,Mailed check,$99.50,"$5,424.25",No,55,1,0,1,1,1,0,20211221,$99.50
0320-JDNQG,Male,0,Yes,Yes,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$99.85,"$2,331.30",Yes,23,0,1,1,1,1,3,20211120,$99.85
0322-CHQRU,Male,0,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Electronic check,$45.35,$89.50,Yes,2,0,1,1,1,1,0,20211029,$45.35
0322-YINQP,Male,0,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Mailed check,$48.55,$48.55,Yes,1,0,1,1,1,1,0,20211029,$48.55
0323-XWWTN,Male,0,No,Yes,2,Two or More Lines,0,No Internet Service,1,2,2 Year,Mailed check,$26.40,$121.25,No,5,0,0,1,0,0,2,20211101,$26.40
0324-BRPCJ,Female,1,Yes,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$100.20,"$6,851.65",Yes,68,1,1,1,1,1,1,20220104,$100.20
0325-XBFAC,Male,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$94.70,$740.30,Yes,8,0,1,1,1,1,0,20211104,$94.70
0326-VDYXE,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,1,1 Year,Electronic check,$97.65,"$6,982.50",No,72,1,0,1,1,1,1,20220107,$97.65
0327-WFZSY,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,3,1,1 Year,Electronic check,$100.00,"$3,835.55",No,38,0,0,1,1,1,3,20211205,$100.00
0328-GRPMV,Female,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$70.10,$70.10,Yes,1,1,1,1,1,1,0,20211029,$70.10
0329-GTIAJ,Female,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$97.90,$315.30,Yes,3,1,1,1,1,1,0,20211031,$97.90
0330-BGYZE,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,1,1 Year,Bank transfer (automatic),$102.50,"$6,157.60",No,60,0,0,1,1,1,1,20211227,$102.50
0330-IVZHA,Female,0,Yes,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$69.95,$330.15,Yes,5,1,1,1,1,1,1,20211101,$69.95
0334-GDDSO,Male,1,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$81.35,$233.70,Yes,3,0,1,1,1,1,0,20211030,$81.35
0334-ZFJSR,Female,0,Yes,No,2,Two or More Lines,1,DSL,3,1,1 Year,Credit card (automatic),$66.05,"$3,462.10",No,52,1,0,1,1,1,1,20211219,$66.05
0336-KXKFK,Male,0,No,No,0,No Phone Service,1,DSL,2,2,2 Year,Credit card (automatic),$61.20,"$4,390.25",No,72,0,0,0,1,0,0,20220107,$61.20
0336-PIKEI,Male,1,Yes,No,1,One Line,1,DSL,3,2,2 Year,Bank transfer (automatic),$74.40,"$5,360.75",No,72,0,0,1,1,1,1,20220108,$74.40
0337-CNPZE,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$106.30,"$4,443.45",Yes,42,1,1,1,1,1,0,20211208,$106.30
0343-QLUZP,Male,0,No,No,0,No Phone Service,1,DSL,2,2,2 Year,Bank transfer (automatic),$39.60,"$2,424.50",No,61,0,0,0,1,0,0,20211228,$39.60
0345-HKJVM,Female,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$89.30,$577.60,Yes,6,1,1,1,1,1,0,20211103,$89.30
0345-XMMUG,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,2,2 Year,Credit card (automatic),$108.90,"$4,854.30",No,45,1,0,1,1,1,1,20211211,$108.90
0347-UBKUZ,Female,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Mailed check,$19.90,$320.45,No,16,1,0,1,0,0,0,20211113,$19.90
0348-SDKOL,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Credit card (automatic),$102.10,"$5,885.40",Yes,58,1,1,1,1,1,1,20211224,$102.10
0354-VXMJC,Male,0,Yes,Yes,1,One Line,0,No Internet Service,1,2,2 Year,Credit card (automatic),$19.60,$426.65,No,22,0,0,1,0,0,3,20211118,$19.60
0354-WYROK,Female,1,Yes,Yes,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$98.90,"$2,911.30",Yes,29,1,1,1,1,1,3,20211126,$98.90
0356-ERHVT,Male,0,Yes,No,1,One Line,1,DSL,3,0,Month-to-Month,Bank transfer (automatic),$45.90,$521.90,No,11,0,0,1,1,1,1,20211108,$45.90
0356-OBMAC,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,3,2,2 Year,Bank transfer (automatic),$99.90,"$5,706.30",No,57,1,0,1,1,1,0,20211224,$99.90
0357-NVCRI,Female,0,No,Yes,1,One Line,0,No Internet Service,1,0,Month-to-Month,Credit card (automatic),$20.05,$471.70,No,24,1,0,1,0,0,2,20211120,$20.05
0361-HJRDX,Female,0,No,No,0,No Phone Service,1,DSL,2,2,2 Year,Credit card (automatic),$64.35,"$4,539.60",No,71,1,0,0,1,0,0,20220106,$64.35
0362-RAOQO,Female,0,No,No,1,One Line,0,No Internet Service,1,2,2 Year,Credit card (automatic),$19.65,$830.25,No,42,1,0,1,0,0,0,20211209,$19.65
0362-ZBZWJ,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$84.90,"$3,067.20",Yes,36,0,1,1,1,1,0,20211203,$84.90
0363-QJVFX,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Credit card (automatic),$108.15,"$3,432.90",Yes,32,0,1,1,1,1,0,20211128,$108.15
0363-SVHYR,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,3,2,2 Year,Bank transfer (automatic),$86.85,"$6,263.80",No,72,0,0,1,1,1,3,20220108,$86.85
0365-BZUWY,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$102.55,"$1,742.50",No,17,0,0,1,1,1,1,20211113,$102.55
0365-GXEZS,Male,0,Yes,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$78.20,"$1,468.75",No,19,0,0,1,1,1,1,20211115,$78.20
0365-TRTPY,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Bank transfer (automatic),$91.20,"$3,382.30",No,37,1,0,1,1,1,0,20211204,$91.20
0366-NQSHS,Male,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Mailed check,$19.35,$46.35,No,2,0,0,1,0,0,0,20211030,$19.35
0369-ZGOVK,Female,0,Yes,Yes,1,One Line,2,Fiber Optic,3,1,1 Year,Bank transfer (automatic),$70.40,"$1,992.20",No,28,1,0,1,1,1,3,20211125,$70.40
0373-AIVNJ,Male,0,No,No,0,No Phone Service,1,DSL,2,1,1 Year,Mailed check,$39.55,$373.00,No,9,0,0,0,1,0,0,20211106,$39.55
0374-AACSZ,Female,0,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Electronic check,$50.15,$50.15,No,1,1,0,1,1,1,0,20211029,$50.15
0374-FIUCA,Male,0,Yes,No,1,One Line,0,No Internet Service,1,2,2 Year,Credit card (automatic),$20.40,"$1,414.45",No,69,0,0,1,0,0,1,20220105,$20.40
0374-IOEGQ,Female,0,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Electronic check,$44.60,$122.70,No,3,1,0,1,1,1,0,20211030,$44.60
0375-HVGXO,Female,0,No,No,0,No Phone Service,1,DSL,2,0,Month-to-Month,Electronic check,$34.70,$34.70,Yes,1,1,1,0,1,0,0,20211029,$34.70
0376-OIWME,Male,0,Yes,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$93.60,"$3,366.05",No,36,0,0,1,1,1,1,20211202,$93.60
0376-YMCJC,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$90.60,"$1,943.20",Yes,21,0,1,1,1,1,0,20211118,$90.60
0377-JBKKT,Male,0,Yes,Yes,1,One Line,1,DSL,3,0,Month-to-Month,Mailed check,$57.95,"$1,271.80",No,22,0,0,1,1,1,3,20211118,$57.95
0378-CJKPV,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,2,2 Year,Credit card (automatic),$112.10,"$7,965.95",No,71,1,0,1,1,1,1,20220107,$112.10
0378-NHQXU,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$88.25,"$1,460.65",Yes,17,1,1,1,1,1,3,20211113,$88.25
0378-TOVMS,Female,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$85.80,$272.20,Yes,3,1,1,1,1,1,0,20211031,$85.80
0378-XSZPU,Male,0,Yes,No,1,One Line,1,DSL,3,1,1 Year,Credit card (automatic),$60.30,"$3,563.80",Yes,59,0,1,1,1,1,1,20211226,$60.30
0379-DJQHR,Male,0,Yes,Yes,1,One Line,1,DSL,3,2,2 Year,Credit card (automatic),$81.35,"$5,398.60",No,66,0,0,1,1,1,3,20220102,$81.35
0380-NEAVX,Male,1,No,No,1,One Line,2,Fiber Optic,3,1,1 Year,Electronic check,$99.85,"$3,343.15",No,33,0,0,1,1,1,0,20211130,$99.85
0380-ZCSBI,Male,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Credit card (automatic),$20.00,$198.70,No,10,0,0,1,0,0,0,20211106,$20.00
0383-CLDDA,Female,0,No,No,2,Two or More Lines,1,DSL,3,2,2 Year,Credit card (automatic),$85.35,"$5,897.40",No,69,1,0,1,1,1,0,20220105,$85.35
0384-LPITE,Male,0,No,No,0,No Phone Service,1,DSL,2,1,1 Year,Credit card (automatic),$62.05,"$2,511.55",No,40,0,0,0,1,0,0,20211207,$62.05
0384-RVBPI,Male,0,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Credit card (automatic),$64.40,"$1,398.60",No,22,0,0,1,1,1,0,20211118,$64.40
0386-CWRGM,Female,0,Yes,Yes,1,One Line,0,No Internet Service,1,2,2 Year,Mailed check,$19.40,$967.85,No,50,1,0,1,0,0,3,20211216,$19.40
0388-EOPEX,Female,0,Yes,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$74.40,$139.40,Yes,2,1,1,1,1,1,1,20211029,$74.40
0390-DCFDQ,Female,1,Yes,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Mailed check,$70.45,$70.45,Yes,1,1,1,1,1,1,1,20211029,$70.45
0392-BZIUW,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,2,2 Year,Credit card (automatic),$105.00,"$7,589.80",No,72,1,0,1,1,1,1,20220108,$105.00
0394-YONDK,Male,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,1,2,2 Year,Credit card (automatic),$25.15,"$1,790.15",No,71,0,0,1,0,0,3,20220107,$25.15
0396-HUJBP,Female,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Mailed check,$19.30,$44.40,No,2,1,0,1,0,0,0,20211030,$19.30
0396-UKGAI,Male,0,No,Yes,1,One Line,1,DSL,3,0,Month-to-Month,Bank transfer (automatic),$55.30,"$1,284.20",No,23,0,0,1,1,1,2,20211120,$55.30
0396-YCHWO,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$95.40,"$3,474.20",No,36,0,0,1,1,1,1,20211203,$95.40
0397-GZBBC,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Bank transfer (automatic),$93.85,"$5,574.75",Yes,59,0,1,1,1,1,1,20211226,$93.85
0397-ZXWQF,Male,0,No,No,1,One Line,0,No Internet Service,1,2,2 Year,Bank transfer (automatic),$20.50,"$1,430.95",No,70,0,0,1,0,0,0,20220105,$20.50
0401-WDBXM,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,3,2,2 Year,Bank transfer (automatic),$105.55,"$7,542.25",No,71,0,0,1,1,1,3,20220107,$105.55
0402-CQAJN,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Bank transfer (automatic),$101.90,"$3,545.35",Yes,35,1,1,1,1,1,0,20211201,$101.90
0402-OAMEN,Female,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,1,2,2 Year,Bank transfer (automatic),$24.45,"$1,709.10",No,70,1,0,1,0,0,3,20220105,$24.45
0404-AHASP,Male,0,Yes,No,1,One Line,0,No Internet Service,1,2,2 Year,Credit card (automatic),$19.70,"$1,421.90",No,72,0,0,1,0,0,1,20220108,$19.70
0404-SWRVG,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$74.40,$229.55,Yes,3,0,1,1,1,1,0,20211031,$74.40
0406-BPDVR,Female,1,Yes,No,2,Two or More Lines,2,Fiber Optic,3,1,1 Year,Credit card (automatic),$101.50,"$5,373.10",Yes,53,1,1,1,1,1,1,20211219,$101.50
0407-BDJKB,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$95.75,"$5,742.90",Yes,60,0,1,1,1,1,1,20211226,$95.75
0409-WTMPL,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,1,1 Year,Credit card (automatic),$110.65,"$6,526.65",No,59,1,0,1,1,1,1,20211225,$110.65
0410-IPFTY,Female,0,Yes,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Bank transfer (automatic),$83.85,"$2,674.15",No,32,1,0,1,1,1,1,20211128,$83.85
0411-EZJZE,Female,0,No,No,2,Two or More Lines,1,DSL,3,0,Month-to-Month,Electronic check,$60.25,$170.50,No,3,1,0,1,1,1,0,20211030,$60.25
0412-UCCNP,Male,0,No,No,1,One Line,1,DSL,3,2,2 Year,Electronic check,$59.20,"$3,175.85",No,54,0,0,1,1,1,0,20211220,$59.20
0415-MOSGF,Female,0,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Mailed check,$44.40,$44.40,Yes,1,1,1,1,1,1,0,20211029,$44.40
0419-YAAPX,Male,0,Yes,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Credit card (automatic),$85.30,"$4,297.95",No,50,0,0,1,1,1,1,20211217,$85.30
0420-BWTPW,Male,0,No,Yes,0,No Phone Service,1,DSL,2,0,Month-to-Month,Mailed check,$25.50,$215.20,Yes,8,0,1,0,1,0,2,20211105,$25.50
0420-HLGXF,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$99.75,"$4,036.00",No,40,1,0,1,1,1,0,20211207,$99.75
0420-TXVSG,Male,0,Yes,No,2,Two or More Lines,1,DSL,3,2,2 Year,Credit card (automatic),$66.10,"$4,428.45",No,67,0,0,1,1,1,1,20220102,$66.10
0422-OHQHQ,Female,0,Yes,Yes,1,One Line,0,No Internet Service,1,1,1 Year,Mailed check,$20.55,$295.95,No,14,1,0,1,0,0,3,20211111,$20.55
0422-UXFAP,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,1,1 Year,Electronic check,$98.85,"$4,947.55",No,50,1,0,1,1,1,1,20211217,$98.85
0423-UDIJQ,Male,1,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Mailed check,$49.20,$447.90,No,9,0,0,1,1,1,0,20211106,$49.20
0426-TIRNE,Female,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Mailed check,$20.90,$20.90,Yes,1,1,1,1,0,0,0,20211029,$20.90
0428-AXXLJ,Male,0,No,No,1,One Line,0,No Internet Service,1,1,1 Year,Bank transfer (automatic),$19.50,$516.30,No,26,0,0,1,0,0,0,20211123,$19.50
0428-IKYCP,Male,0,Yes,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Bank transfer (automatic),$87.00,"$1,850.65",No,21,0,0,1,1,1,1,20211118,$87.00
0430-IHCDJ,Male,0,No,No,2,Two or More Lines,1,DSL,3,0,Month-to-Month,Electronic check,$49.00,$749.25,No,15,0,0,1,1,1,0,20211112,$49.00
0431-APWVY,Female,0,Yes,Yes,1,One Line,2,Fiber Optic,3,1,1 Year,Bank transfer (automatic),$90.10,"$2,598.95",Yes,29,1,1,1,1,1,3,20211125,$90.10
0432-CAJZV,Male,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Mailed check,$90.70,$237.65,No,3,0,0,1,1,1,0,20211030,$90.70
0434-CSFON,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$100.50,"$4,707.10",No,47,1,0,1,1,1,1,20211213,$100.50
0436-TWFFZ,Female,0,No,No,2,Two or More Lines,1,DSL,3,2,2 Year,Mailed check,$85.25,"$5,714.20",No,67,1,0,1,1,1,0,20220103,$85.25
0439-IFYUN,Female,1,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$74.70,"$1,294.60",No,17,1,0,1,1,1,0,20211114,$74.70
0440-EKDCF,Male,0,Yes,No,1,One Line,1,DSL,3,2,2 Year,Credit card (automatic),$60.15,"$3,753.20",No,62,0,0,1,1,1,1,20211229,$60.15
